,candidate,party,votes,state,state_num,const_num,const_name,status
955,KAMAKHYA PRASAD TASA,Bharatiya Janata Party,44530,Assam,3,100,Assam - Titabar,Result Declared  
956,KULA DAS,Communist Party of India,2413,Assam,3,100,Assam - Titabar,Result Declared  
957,BIREN GOGOI,Bharat Vikas Morcha,1332,Assam,3,100,Assam - Titabar,Result Declared  
958,DILIP GOGOI,Independent,763,Assam,3,100,Assam - Titabar,Result Declared  
959,SMRITIREKHA SHYAM,Independent,715,Assam,3,100,Assam - Titabar,Result Declared  
960,None of the Above,None of the Above,1726,Assam,3,100,Assam - Titabar,Result Declared  
961,RUPJYOTI KURMI,Indian National Congress,36701,Assam,3,101,Assam - Mariani,Result Declared  
962,ALOK KUMAR GHOSH,Nationalist Congress Party,34908,Assam,3,101,Assam - Mariani,Result Declared  
963,DULEN NAYAK,Bharatiya Janata Party,14602,Assam,3,101,Assam - Mariani,Result Declared  
964,JINTU HAZARIKA,Independent,1954,Assam,3,101,Assam - Mariani,Result Declared  
965,DIGANTA PHUKAN,Independent,770,Assam,3,101,Assam - Mariani,Result Declared  
966,None of the Above,None of the Above,1613,Assam,3,101,Assam - Mariani,Result Declared  
967,RENUPOMA RAJKHOWA,Asom Gana Parishad,40928,Assam,3,102,Assam - Teok,Result Declared  
968,PALLABI SAIKIA GOGOI,Indian National Congress,35879,Assam,3,102,Assam - Teok,Result Declared  
969,GOJANAND MUNDA,Independent,3923,Assam,3,102,Assam - Teok,Result Declared  
970,BUBUL DUTTA,Independent,3645,Assam,3,102,Assam - Teok,Result Declared  
971,MOHENDRA KUMAR GOGOI,Independent,3270,Assam,3,102,Assam - Teok,Result Declared  
972,JITEN TANTI,Communist Party of India  (Marxist-Leninist)  (Liberation),1611,Assam,3,102,Assam - Teok,Result Declared  
973,RANJAN JYOTI PHUKON,Independent,1441,Assam,3,102,Assam - Teok,Result Declared  
974,CHIRANJIT BORAH,Independent,1088,Assam,3,102,Assam - Teok,Result Declared  
975,KRISHNAA GOGOI,Independent,811,Assam,3,102,Assam - Teok,Result Declared  
976,ASHRAF HUSSAIN,Independent,753,Assam,3,102,Assam - Teok,Result Declared  
977,JOTIN SAIKIA,Independent,527,Assam,3,102,Assam - Teok,Result Declared  
978,None of the Above,None of the Above,1570,Assam,3,102,Assam - Teok,Result Declared  
979,PRODIP HAZARIKA,Asom Gana Parishad,42010,Assam,3,103,Assam - Amguri,Result Declared  
980,ANGKITA DUTTA,Indian National Congress,40390,Assam,3,103,Assam - Amguri,Result Declared  
981,DULAL BARUAH,Independent,5498,Assam,3,103,Assam - Amguri,Result Declared  
982,JANARDAN HAZARIKA,Independent,3420,Assam,3,103,Assam - Amguri,Result Declared  
983,DILRAM KARMAKAR,Independent,1053,Assam,3,103,Assam - Amguri,Result Declared  
984,GAYATRI BORAH KALITA,All India United Democratic Front,873,Assam,3,103,Assam - Amguri,Result Declared  
985,RAJKUMAR DOWARAH,All India Forward Bloc,699,Assam,3,103,Assam - Amguri,Result Declared  
986,ANWAR HUSSAIN,Independent,672,Assam,3,103,Assam - Amguri,Result Declared  
987,None of the Above,None of the Above,1399,Assam,3,103,Assam - Amguri,Result Declared  
988,DEBABRATA SAIKIA,Indian National Congress,52869,Assam,3,104,Assam - Nazira,Result Declared  
989,PROHLAD GOWALA,Bharatiya Janata Party,38014,Assam,3,104,Assam - Nazira,Result Declared  
990,KANAK GOGOI,Communist Party of India,4507,Assam,3,104,Assam - Nazira,Result Declared  
991,RIBULAYA GOGOI,Independent,1501,Assam,3,104,Assam - Nazira,Result Declared  
992,None of the Above,None of the Above,1430,Assam,3,104,Assam - Nazira,Result Declared  
993,JOGEN MOHAN,Bharatiya Janata Party,49036,Assam,3,105,Assam - Mahmara,Result Declared  
994,SURUJ DEHINGIA,Indian National Congress,34711,Assam,3,105,Assam - Mahmara,Result Declared  
995,HIRANYA KUMAR KONWAR,Asom Gana Parishad,9316,Assam,3,105,Assam - Mahmara,Result Declared  
996,HEMEN PEGU,Independent,2194,Assam,3,105,Assam - Mahmara,Result Declared  
997,BALDEV TELI,Bharat Vikas Morcha,1178,Assam,3,105,Assam - Mahmara,Result Declared  
998,PRASUN RAJKONWAR,Independent,1140,Assam,3,105,Assam - Mahmara,Result Declared  
999,SUNIT KUMAR MAHANTA,Jan Congress Party,872,Assam,3,105,Assam - Mahmara,Result Declared  
1000,RAJEN GOGOI,Nationalist Congress Party,812,Assam,3,105,Assam - Mahmara,Result Declared  
1001,KALI BORUAH,Liberal Democratic Party,744,Assam,3,105,Assam - Mahmara,Result Declared  
1002,DIBYA BURAGOHAIN GOGOI,Independent,731,Assam,3,105,Assam - Mahmara,Result Declared  
1003,NITYANANDA GOGOI,Revolutionary Communist Party of India  (Rasik Bhatt),448,Assam,3,105,Assam - Mahmara,Result Declared  
1004,GIRISH PHUKON,Rashtriya Jankranti Party,251,Assam,3,105,Assam - Mahmara,Result Declared  
1005,None of the Above,None of the Above,1795,Assam,3,105,Assam - Mahmara,Result Declared  
1006,TOPON KUMAR GOGOI,Bharatiya Janata Party,73327,Assam,3,106,Assam - Sonari,Result Declared  
1007,SARAT BARKATAKY,Indian National Congress,49210,Assam,3,106,Assam - Sonari,Result Declared  
1008,RATAN HEMROM,Independent,1579,Assam,3,106,Assam - Sonari,Result Declared  
1009,ANUP BHOWMIK,Janata Dal  (United),1330,Assam,3,106,Assam - Sonari,Result Declared  
1010,BISHNU KOYA,Bharat Vikas Morcha,1254,Assam,3,106,Assam - Sonari,Result Declared  
1011,RAYMOND KUJUR,Jan Congress Party,770,Assam,3,106,Assam - Sonari,Result Declared  
1012,MONIL BOKALIAL,Liberal Democratic Party,732,Assam,3,106,Assam - Sonari,Result Declared  
1013,None of the Above,None of the Above,3144,Assam,3,106,Assam - Sonari,Result Declared  
1014,KUSHAL DOWARI,Bharatiya Janata Party,41560,Assam,3,107,Assam - Thowra,Result Declared  
1015,SUSHANTA BORGOHAIN,Indian National Congress,40334,Assam,3,107,Assam - Thowra,Result Declared  
1016,KUSHAL BORGOHAIN,Communist Party of India,2066,Assam,3,107,Assam - Thowra,Result Declared  
1017,None of the Above,None of the Above,1876,Assam,3,107,Assam - Thowra,Result Declared  
1018,PRANAB KUMAR GOGOI,Indian National Congress,48584,Assam,3,108,Assam - Sibsagar,Result Declared  
1019,SURABHI RAJKONWAR,Bharatiya Janata Party,48042,Assam,3,108,Assam - Sibsagar,Result Declared  
1020,ASHINI KUMAR CHETIA,Independent,10188,Assam,3,108,Assam - Sibsagar,Result Declared  
1021,JITEN BORPATRA GOHAIN,Communist Party of India,2174,Assam,3,108,Assam - Sibsagar,Result Declared  
1022,JAYANTA RAJKONWAR,Independent,1506,Assam,3,108,Assam - Sibsagar,Result Declared  
1023,ANWAR HUSSAIN,Independent,722,Assam,3,108,Assam - Sibsagar,Result Declared  
1024,DILSHAD HUSSAIN AHMED,All India United Democratic Front,663,Assam,3,108,Assam - Sibsagar,Result Declared  
1025,DR. GUNIN BASUMATARI,Liberal Democratic Party,559,Assam,3,108,Assam - Sibsagar,Result Declared  
1026,None of the Above,None of the Above,893,Assam,3,108,Assam - Sibsagar,Result Declared  
1027,DEBANANDA HAZARIKA,Bharatiya Janata Party,66563,Assam,3,109,Assam - Bihpuria,Result Declared  
1028,BHUPEN KUMAR BORAH,Indian National Congress,40376,Assam,3,109,Assam - Bihpuria,Result Declared  
1029,PREMADHAR BORAH,Independent,754,Assam,3,109,Assam - Bihpuria,Result Declared  
1030,SUNDER DEURI,Rashtriya Secular Congress,693,Assam,3,109,Assam - Bihpuria,Result Declared  
1031,GARGI DEORI,Independent,474,Assam,3,109,Assam - Bihpuria,Result Declared  
1032,None of the Above,None of the Above,834,Assam,3,109,Assam - Bihpuria,Result Declared  
1033,MAMUN IMDADUL HAQUE CHAWDHURY,All India United Democratic Front,56003,Assam,3,110,Assam - Naoboicha,Result Declared  
1034,RAO GAJENDRA SINGH,Bharatiya Janata Party,54770,Assam,3,110,Assam - Naoboicha,Result Declared  
1035,SANJAY RAJ SUBBA,Indian National Congress,33862,Assam,3,110,Assam - Naoboicha,Result Declared  
1036,JAYANTA KHAUND,Asom Gana Parishad,8070,Assam,3,110,Assam - Naoboicha,Result Declared  
1037,SIMANTA BORUAH,Independent,2787,Assam,3,110,Assam - Naoboicha,Result Declared  
1038,PAWAN MAJHI SAUTAL,Independent,2481,Assam,3,110,Assam - Naoboicha,Result Declared  
1039,SAHEBA AHMED,Independent,827,Assam,3,110,Assam - Naoboicha,Result Declared  
1040,ANUPAM CHUTIA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),737,Assam,3,110,Assam - Naoboicha,Result Declared  
1041,DR. DEBABRAT GOGOI,Independent,640,Assam,3,110,Assam - Naoboicha,Result Declared  
1042,SOFIQUL ISLAM,Independent,512,Assam,3,110,Assam - Naoboicha,Result Declared  
1043,DILWAR HUSSAIN,Independent,371,Assam,3,110,Assam - Naoboicha,Result Declared  
1044,None of the Above,None of the Above,1176,Assam,3,110,Assam - Naoboicha,Result Declared  
1045,UTPAL DUTTA,Asom Gana Parishad,45917,Assam,3,111,Assam - Lakhimpur,Result Declared  
1046,JOY PRAKASH DAS,Indian National Congress,41762,Assam,3,111,Assam - Lakhimpur,Result Declared  
1047,GHANA BURAGOHAIN,Independent,23493,Assam,3,111,Assam - Lakhimpur,Result Declared  
1048,MAHIM HAZARIKA,Independent,11272,Assam,3,111,Assam - Lakhimpur,Result Declared  
1049,UDAY SHANKAR HAZARIKA,Independent,4750,Assam,3,111,Assam - Lakhimpur,Result Declared  
1050,DIPAK CHETIA,All India United Democratic Front,1313,Assam,3,111,Assam - Lakhimpur,Result Declared  
1051,ARUP KALITA,Communist Party of India,1313,Assam,3,111,Assam - Lakhimpur,Result Declared  
1052,MINAKHI GOHAIN BARUAH,Independent,1092,Assam,3,111,Assam - Lakhimpur,Result Declared  
1053,HIRA GOGOI,Independent,861,Assam,3,111,Assam - Lakhimpur,Result Declared  
1054,FAZLUR RAHMAN,Independent,730,Assam,3,111,Assam - Lakhimpur,Result Declared  
1055,DILIP DUTTA,Independent,662,Assam,3,111,Assam - Lakhimpur,Result Declared  
1056,NANDA KISHORE MAHESWARI,Independent,640,Assam,3,111,Assam - Lakhimpur,Result Declared  
1057,MAHIM KONWAR,Independent,481,Assam,3,111,Assam - Lakhimpur,Result Declared  
1058,BIRINCHI PEGU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),344,Assam,3,111,Assam - Lakhimpur,Result Declared  
1059,None of the Above,None of the Above,888,Assam,3,111,Assam - Lakhimpur,Result Declared  
1060,NABA KUMAR DOLEY,Bharatiya Janata Party,81556,Assam,3,112,Assam - Dhakuakhana,Result Declared  
1061,BHARAT CHANDRA NARAH,Indian National Congress,57014,Assam,3,112,Assam - Dhakuakhana,Result Declared  
1062,LAKHI NATH SONOWAL,Communist Party of India  (Marxist),2270,Assam,3,112,Assam - Dhakuakhana,Result Declared  
1063,DILIP KUMAR CHOWDHURY,Independent,2032,Assam,3,112,Assam - Dhakuakhana,Result Declared  
1064,BHUMI RANJAN DOLEY,Independent,1855,Assam,3,112,Assam - Dhakuakhana,Result Declared  
1065,DR RAJENDRA NATH PEGU,Liberal Democratic Party,812,Assam,3,112,Assam - Dhakuakhana,Result Declared  
1066,JUTIKA DOLEY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),422,Assam,3,112,Assam - Dhakuakhana,Result Declared  
1067,None of the Above,None of the Above,1111,Assam,3,112,Assam - Dhakuakhana,Result Declared  
1068,PRADAN BARUAH,Bharatiya Janata Party,69592,Assam,3,113,Assam - Dhemaji,Result Declared  
1069,SUMITRA DOLEY PATIR,Indian National Congress,50471,Assam,3,113,Assam - Dhemaji,Result Declared  
1070,PARAMANANDA CHAYENGIA,Independent,21874,Assam,3,113,Assam - Dhemaji,Result Declared  
1071,SAILEN SONOWAL,Independent,16548,Assam,3,113,Assam - Dhemaji,Result Declared  
1072,GANDHESWAR BORAH,Communist Party of India  (Marxist),3830,Assam,3,113,Assam - Dhemaji,Result Declared  
1073,KIRANBAN DEORI,Liberal Democratic Party,2456,Assam,3,113,Assam - Dhemaji,Result Declared  
1074,RAJKUMAR DOLEY,Independent,2173,Assam,3,113,Assam - Dhemaji,Result Declared  
1075,DURGESWAR PATIR,Lok Jan Shakti Party,1275,Assam,3,113,Assam - Dhemaji,Result Declared  
1076,HEM KANTA MIRI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),524,Assam,3,113,Assam - Dhemaji,Result Declared  
1077,None of the Above,None of the Above,1417,Assam,3,113,Assam - Dhemaji,Result Declared  
1078,BHUBON PEGU,Independent,88441,Assam,3,114,Assam - Jonai,Result Declared  
1079,ASWINI PAIT,Bharatiya Janata Party,39148,Assam,3,114,Assam - Jonai,Result Declared  
1080,SATHO BASUMATARY,Independent,33265,Assam,3,114,Assam - Jonai,Result Declared  
1081,SUSHIL PEGU,Indian National Congress,30890,Assam,3,114,Assam - Jonai,Result Declared  
1082,LENINDRA KUMAR DOLEY,Independent,5625,Assam,3,114,Assam - Jonai,Result Declared  
1083,HITESH DEORI,Independent,2290,Assam,3,114,Assam - Jonai,Result Declared  
1084,BHUPEN NARAH,Independent,2120,Assam,3,114,Assam - Jonai,Result Declared  
1085,JANKI KUMAR PEGU,Independent,1519,Assam,3,114,Assam - Jonai,Result Declared  
1086,NAREN SONOWAL,Independent,1068,Assam,3,114,Assam - Jonai,Result Declared  
1087,None of the Above,None of the Above,1850,Assam,3,114,Assam - Jonai,Result Declared  
1088,CHAKRADHAR GOGOI,Bharatiya Janata Party,54571,Assam,3,115,Assam - Moran,Result Declared  
1089,PABAN SINGH GHATOWAR,Indian National Congress,38340,Assam,3,115,Assam - Moran,Result Declared  
1090,ASHOK KUMAR URANG,Independent,2322,Assam,3,115,Assam - Moran,Result Declared  
1091,HIRANYA BORUAH,Communist Party of India,1650,Assam,3,115,Assam - Moran,Result Declared  
1092,SUNIL RAJKONWAR,Independent,1464,Assam,3,115,Assam - Moran,Result Declared  
1093,RUBUL BURAGOHAIN,Independent,791,Assam,3,115,Assam - Moran,Result Declared  
1094,None of the Above,None of the Above,1673,Assam,3,115,Assam - Moran,Result Declared  
1095,PRASANTA PHUKAN,Bharatiya Janata Party,63985,Assam,3,116,Assam - Dibrugarh,Result Declared  
1096,CHANDRA KANTA BARUA,Indian National Congress,36611,Assam,3,116,Assam - Dibrugarh,Result Declared  
1097,DIGANTA PHUKAN,Communist Party of India,1086,Assam,3,116,Assam - Dibrugarh,Result Declared  
1098,BIPUL CHANDRA DAS,Independent,748,Assam,3,116,Assam - Dibrugarh,Result Declared  
1099,AVINASH SINGH,Independent,503,Assam,3,116,Assam - Dibrugarh,Result Declared  
1100,JUGEN KACHARI,Independent,501,Assam,3,116,Assam - Dibrugarh,Result Declared  
1101,PADMESWAR PHUKAN,Independent,311,Assam,3,116,Assam - Dibrugarh,Result Declared  
1102,None of the Above,None of the Above,1116,Assam,3,116,Assam - Dibrugarh,Result Declared  
1103,RITUPARNA BARUAH,Bharatiya Janata Party,59013,Assam,3,117,Assam - Lahowal,Result Declared  
1104,PRITHIBI MAJHI,Indian National Congress,39414,Assam,3,117,Assam - Lahowal,Result Declared  
1105,RAJESH RAJPUT,Communist Party of India,3022,Assam,3,117,Assam - Lahowal,Result Declared  
1106,RANJIT KONWAR,Independent,1753,Assam,3,117,Assam - Lahowal,Result Declared  
1107,SOMBHULAL SABOR,Independent,1568,Assam,3,117,Assam - Lahowal,Result Declared  
1108,PRIYA NATH GOGOI,Independent,911,Assam,3,117,Assam - Lahowal,Result Declared  
1109,BOGA KUMAR NAG,Jan Congress Party,857,Assam,3,117,Assam - Lahowal,Result Declared  
1110,None of the Above,None of the Above,3039,Assam,3,117,Assam - Lahowal,Result Declared  
1111,TERASH GOWALLA,Bharatiya Janata Party,58450,Assam,3,118,Assam - Duliajan,Result Declared  
1112,DHRUBA JYOTI GOGOI,Indian National Congress,41364,Assam,3,118,Assam - Duliajan,Result Declared  
1113,AMIYA GOGOI,Independent,4376,Assam,3,118,Assam - Duliajan,Result Declared  
1114,RAMESH CHANDRA PHUKAN,Independent,1816,Assam,3,118,Assam - Duliajan,Result Declared  
1115,HIRANYA SONOWAL (RAJU),Independent,1144,Assam,3,118,Assam - Duliajan,Result Declared  
1116,ANJALI SENAPATI,Jan Congress Party,1037,Assam,3,118,Assam - Duliajan,Result Declared  
1117,JATIN KONWAR,Independent,825,Assam,3,118,Assam - Duliajan,Result Declared  
1118,SUNIL TANTI,Communist Party of India  (Marxist-Leninist)  (Liberation),710,Assam,3,118,Assam - Duliajan,Result Declared  
1119,PROBIN KUMAR HAZARIKA,Independent,651,Assam,3,118,Assam - Duliajan,Result Declared  
1120,ISAK KARKARIA,Independent,637,Assam,3,118,Assam - Duliajan,Result Declared  
1121,JHUMA DEB NATH,Shivsena,542,Assam,3,118,Assam - Duliajan,Result Declared  
1122,None of the Above,None of the Above,2761,Assam,3,118,Assam - Duliajan,Result Declared  
1123,BIMAL BORAH,Bharatiya Janata Party,57072,Assam,3,119,Assam - Tingkhong,Result Declared  
1124,ATUWA MUNDA,Indian National Congress,38734,Assam,3,119,Assam - Tingkhong,Result Declared  
1125,ANUP PHUKON,Independent,2935,Assam,3,119,Assam - Tingkhong,Result Declared  
1126,MIRA TANTI,Communist Party of India  (Marxist-Leninist)  (Liberation),1299,Assam,3,119,Assam - Tingkhong,Result Declared  
1127,DILIP BHARALI,Independent,1235,Assam,3,119,Assam - Tingkhong,Result Declared  
1128,ELIASH SICHAN,Jharkhand Disom Party,1150,Assam,3,119,Assam - Tingkhong,Result Declared  
1129,None of the Above,None of the Above,2075,Assam,3,119,Assam - Tingkhong,Result Declared  
1130,NAREN SONOWAL (BOTALI),Asom Gana Parishad,46051,Assam,3,120,Assam - Naharkatia,Result Declared  
1131,PRANATEE PHUKAN,Indian National Congress,42520,Assam,3,120,Assam - Naharkatia,Result Declared  
1132,SURESH CH. DEKA,Communist Party of India  (Marxist),4026,Assam,3,120,Assam - Naharkatia,Result Declared  
1133,MOHAN NAG,Independent,2708,Assam,3,120,Assam - Naharkatia,Result Declared  
1134,MAHENDRA DHADUMIYA,Independent,783,Assam,3,120,Assam - Naharkatia,Result Declared  
1135,SADANANDA DAS,Jan Congress Party,697,Assam,3,120,Assam - Naharkatia,Result Declared  
1136,None of the Above,None of the Above,1719,Assam,3,120,Assam - Naharkatia,Result Declared  
1137,BINOD HAZARIKA,Bharatiya Janata Party,69351,Assam,3,121,Assam - Chabua ,Result Declared  
1138,RAJU SAHU,Indian National Congress,38597,Assam,3,121,Assam - Chabua ,Result Declared  
1139,DEBNATH MAJHI,Communist Party of India  (Marxist-Leninist)  (Liberation),2516,Assam,3,121,Assam - Chabua ,Result Declared  
1140,RABIN CHANDRA KACHARI,Independent,1315,Assam,3,121,Assam - Chabua ,Result Declared  
1141,UTPAL KAKOTI,Independent,1252,Assam,3,121,Assam - Chabua ,Result Declared  
1142,None of the Above,None of the Above,3012,Assam,3,121,Assam - Chabua ,Result Declared  
1143,SANJOY KISHAN,Bharatiya Janata Party,70937,Assam,3,122,Assam - Tinsukia,Result Declared  
1144,RAJENDRA PRASAD SINGH,Indian National Congress,35868,Assam,3,122,Assam - Tinsukia,Result Declared  
1145,LAKHYAJYOTI BORUAH,Independent,4056,Assam,3,122,Assam - Tinsukia,Result Declared  
1146,CINTU BARUAH,Nationalist Congress Party,1020,Assam,3,122,Assam - Tinsukia,Result Declared  
1147,ANANTA JYOTI BHATTACHARJEE,Jan Congress Party,773,Assam,3,122,Assam - Tinsukia,Result Declared  
1148,RAM DARSHAN SINGH,Independent,667,Assam,3,122,Assam - Tinsukia,Result Declared  
1149,RAM NARAYAN SINGH,Shivsena,536,Assam,3,122,Assam - Tinsukia,Result Declared  
1150,None of the Above,None of the Above,1986,Assam,3,122,Assam - Tinsukia,Result Declared  
1151,SUREN PHUKAN,Bharatiya Janata Party,49167,Assam,3,123,Assam - Digboi,Result Declared  
1152,GAUTAM DHANOWAR,Indian National Congress,34874,Assam,3,123,Assam - Digboi,Result Declared  
1153,PRANAB CHETIA,Independent,4841,Assam,3,123,Assam - Digboi,Result Declared  
1154,IMRAN SIDDIQUE,Independent,1166,Assam,3,123,Assam - Digboi,Result Declared  
1155,BISWANATH SARMA BORDOLOI,Independent,977,Assam,3,123,Assam - Digboi,Result Declared  
1156,NOGEN DHEKIAL PHUKAN,Nationalist Congress Party,923,Assam,3,123,Assam - Digboi,Result Declared  
1157,BHABAKANTA CHUTIA,Independent,743,Assam,3,123,Assam - Digboi,Result Declared  
1158,CHANDAN BAGH,Independent,588,Assam,3,123,Assam - Digboi,Result Declared  
1159,None of the Above,None of the Above,2246,Assam,3,123,Assam - Digboi,Result Declared  
1160,BHASKAR SHARMA,Bharatiya Janata Party,76365,Assam,3,124,Assam - Margherita,Result Declared  
1161,PRADYUT BORDOLOI,Indian National Congress,53621,Assam,3,124,Assam - Margherita,Result Declared  
1162,NIDAN PURTY,Independent,1332,Assam,3,124,Assam - Margherita,Result Declared  
1163,BISHWANATH SINGHA,Independent,1306,Assam,3,124,Assam - Margherita,Result Declared  
1164,UMESH BORA,Independent,1289,Assam,3,124,Assam - Margherita,Result Declared  
1165,PURNA CHETRI,Independent,690,Assam,3,124,Assam - Margherita,Result Declared  
1166,None of the Above,None of the Above,2137,Assam,3,124,Assam - Margherita,Result Declared  
1167,DURGA BHUMIJ,Indian National Congress,46938,Assam,3,125,Assam - Doom Dooma,Result Declared  
1168,DILIP MORAN,Bharatiya Janata Party,46156,Assam,3,125,Assam - Doom Dooma,Result Declared  
1169,HRISHIKESH BARUAH,Independent,1481,Assam,3,125,Assam - Doom Dooma,Result Declared  
1170,MONOJ KUMAR SAWASHI,Jan Congress Party,1443,Assam,3,125,Assam - Doom Dooma,Result Declared  
1171,RAJESH KARMAKAR,Independent,1441,Assam,3,125,Assam - Doom Dooma,Result Declared  
1172,SARFARAZ ALAM,Independent,846,Assam,3,125,Assam - Doom Dooma,Result Declared  
1173,ISAB HUSSAIN,Independent,642,Assam,3,125,Assam - Doom Dooma,Result Declared  
1174,RANJIT SINGH GORH,Independent,571,Assam,3,125,Assam - Doom Dooma,Result Declared  
1175,BHABA KANTA CHUTIA,Independent,557,Assam,3,125,Assam - Doom Dooma,Result Declared  
1176,None of the Above,None of the Above,3317,Assam,3,125,Assam - Doom Dooma,Result Declared  
1177,BOLIN CHETIA,Bharatiya Janata Party,38845,Assam,3,126,Assam - Sadiya,Result Declared  
1178,BIRINCHI NEOG,Indian National Congress,32279,Assam,3,126,Assam - Sadiya,Result Declared  
1179,LAKHIN CHANDRA CHETIA,Independent,22005,Assam,3,126,Assam - Sadiya,Result Declared  
1180,DINDAYAL VERMA,Independent,12481,Assam,3,126,Assam - Sadiya,Result Declared  
1181,TIKENDRA THAPA,Independent,5047,Assam,3,126,Assam - Sadiya,Result Declared  
1182,DRONA CHARINGIA PHUKAN,Communist Party of India  (Marxist),2310,Assam,3,126,Assam - Sadiya,Result Declared  
1183,BISWANATH BARUAH,Independent,1430,Assam,3,126,Assam - Sadiya,Result Declared  
1184,SHRIKUMAR DOHUTIA,Independent,1264,Assam,3,126,Assam - Sadiya,Result Declared  
1185,ANUP PRATIM BORBARUAH,Nationalist Congress Party,846,Assam,3,126,Assam - Sadiya,Result Declared  
1186,BULBUL GOWALA,Independent,783,Assam,3,126,Assam - Sadiya,Result Declared  
1187,RAMEN BORGOHAIN,Independent,758,Assam,3,126,Assam - Sadiya,Result Declared  
1188,LALIT DEORI,Independent,756,Assam,3,126,Assam - Sadiya,Result Declared  
1189,None of the Above,None of the Above,2044,Assam,3,126,Assam - Sadiya,Result Declared  
