,candidate,party,votes,state,state_num,const_num,const_name,status
224,OMWATI DEVI,Bharatiya Janata Party,69178,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
225,VIRENDRA PAL,Bahujan Samaj Party,49693,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
226,NEELAM,All India Majlis-E-Ittehadul Muslimeen,4385,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
227,DR.PHOOL SINGH CHAUDHARY,Peace Party,2541,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
228,YADRAM SINGH CHANDEL,Rashtriya Lok Dal,2113,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
229,CHANDRVIR SINGH,Independent,685,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
230,VIJAY,Independent,636,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
231,MANOHAR,Independent,555,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
232,CHIRANJEE  LAL,Rashtriya Lok Samta Party,493,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
233,JAGDISH SINGH,Independent,449,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
234,SARVESH ALIAS SHABNAM,VANCHITSAMAJ INSAAF PARTY,287,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
235,SAPNA,National Aman Party,171,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
236,SATENDRA KUMAR,Gareeb Kranti Party,141,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
237,None of the Above,None of the Above,1431,Uttar Pradesh,24,18,Uttar Pradesh - Nagina ,Result Declared  
238,SUSHANT KUMAR,Bharatiya Janata Party,78744,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
239,HUSAIN AHMAD,Indian National Congress,68920,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
240,FAHAD YAZDANI,Bahujan Samaj Party,50684,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
241,DR INDRA DEV SINGH,Independent,6190,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
242,RADHA,Rashtriya Lok Dal,3449,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
243,KULVEER SINGH,Independent,3164,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
244,NIHAL SINGH,Bhartiya Harit Party,1586,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
245,ABID ANSARI,Independent,1468,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
246,TAHIR HUSAIN,Independent,1110,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
247,NIRMAL MISHRA,Independent,963,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
248,AJAY KUMAR,Gareeb Kranti Party,845,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
249,MONIKA AHLAWAT,Independent,748,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
250,ROHITASH,Independent,596,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
251,BIRJESH,Peace Party,562,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
252,CHANDRA SHEKHAR,Independent,524,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
253,GAJALA TAUSIF,Independent,409,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
254,JAYPAL SINGH,Independent,358,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
255,TODA SINGH,Bharatiya Subhash Sena,345,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
256,SAMLESH SAINI,Rashtriya Lok Samta Party,277,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
257,SHAILENDRA PRATAP,Independent,253,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
258,MUKUL,Independent,206,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
259,SADHANA SINGH,Independent,192,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
260,None of the Above,None of the Above,556,Uttar Pradesh,24,19,Uttar Pradesh - Barhapur,Result Declared  
261,ASHOK KUMAR RANA,Bharatiya Janata Party,82169,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
262,THA. MOOL CHAND CHAUHAN,Samajwadi Party,64305,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
263,MUHAMMAD GHAZI,Bahujan Samaj Party,42836,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
264,NAIMUDDIN,Rashtriya Lok Dal,659,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
265,FIRASAT,Ambedkar National Congress,519,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
266,KAMPI,Bharatiya Momin Front,467,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
267,LAXMAN,Independent,349,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
268,MOHD. DANISH,Independent,342,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
269,BHOOPENDRA KUMAR,Akhand Samaj Party,295,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
270,None of the Above,None of the Above,1020,Uttar Pradesh,24,20,Uttar Pradesh - Dhampur,Result Declared  
271,OMKUMAR,Bharatiya Janata Party,76644,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
272,MUNNALAL PREMI,Indian National Congress,53493,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
273,VIVEK SINGH,Bahujan Samaj Party,47059,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
274,CHANDRAPAL SINGH,Rashtriya Lok Dal,6486,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
275,NIRMALA DEVI,Independent,935,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
276,NAIPAL,Gareeb Kranti Party,561,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
277,JITENDRA SINGH,Independent,479,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
278,PREM SINGH,Independent,430,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
279,GAJRAJ SINGH,Independent,302,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
280,RANJEET SINGH,Uttar Pradesh Republican Party,294,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
281,SUNITA SINGH,Bharatiya Momin Front,251,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
282,None of the Above,None of the Above,1273,Uttar Pradesh,24,21,Uttar Pradesh - Nehtaur,Result Declared  
283,SUCHI,Bharatiya Janata Party,105548,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
284,RUCHI VIRA,Samajwadi Party,78267,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
285,RASHID AHMAD,Bahujan Samaj Party,49788,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
286,RAHUL SINGH,Rashtriya Lok Dal,7799,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
287,GAURAV KUMAR DHIMAN,Gareeb Kranti Party,830,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
288,RAFEEQ AHMAD,Independent,774,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
289,BHUPENDRA SINGH,Bharatiya Momin Front,466,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
290,RAHUL KUMAR,Independent,448,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
291,PARVEZ AQIL,All India Minorities Front,375,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
292,BEGRAJ,Rashtriya mahan Gantantra Party,235,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
293,None of the Above,None of the Above,1241,Uttar Pradesh,24,22,Uttar Pradesh - Bijnor,Result Declared  
294,KAMLESH SAINI,Bharatiya Janata Party,92345,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
295,MOHAMMAD IQBAL,Bahujan Samaj Party,56696,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
296,MO. ARSHAD,Samajwadi Party,36531,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
297,SHER BAAZ KHAN,Indian National Congress,15826,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
298,SURENDRA KUMAR VERMA,Rashtriya Lok Dal,11880,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
299,FARMAN,Peace Party,1457,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
300,AMAR SINGH,Communist Party of India  (Marxist),799,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
301,BHUPENDRA,Independent,600,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
302,RAMCHARAN,Independent,584,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
303,JAGAT SINGH,Independent,450,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
304,ILYAS,Independent,384,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
305,None of the Above,None of the Above,932,Uttar Pradesh,24,23,Uttar Pradesh - Chandpur,Result Declared  
306,LOKENDRA SINGH,Bharatiya Janata Party,79172,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
307,NAIM UL HASAN,Samajwadi Party,66436,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
308,GOHAR IQBAL,Bahujan Samaj Party,45902,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
309,VIJAYPAL SINGH,Mahan Dal,5338,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
310,YOGESH URF TILLU TYAGI,Rashtriya Lok Dal,2172,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
311,MAHBOOB,Peace Party,811,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
312,AMIT KUMAR SINGH,Independent,753,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
313,HARSWAROOP,Independent,482,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
314,DINESH KUMAR,Independent,376,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
315,RAJPAL,Akhand Samaj Party,308,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
316,RAVENDAR KUMAR,Independent,243,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
317,None of the Above,None of the Above,1115,Uttar Pradesh,24,24,Uttar Pradesh - Noorpur,Result Declared  
318,RAJESH KUMAR SINGH (CHUNNU),Bharatiya Janata Party,76307,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
319,ANEESURREHMAN,Samajwadi Party,73959,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
320,MOHD. NASIR,Bahujan Samaj Party,43820,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
321,FIZAULLAH CHAUDHRY,All India Majlis-E-Ittehadul Muslimeen,22908,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
322,MUHAMMED USMAN ALI,Peace Party,13931,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
323,DINESH KUMAR SAINI,Independent,10924,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
324,AFAK ALI KHAN,Rashtriya Lok Dal,3458,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
325,KASHIF,Independent,1744,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
326,RAMRAKSHPAL,Shivsena,1086,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
327,MOHAMMAD AMIL,National Lokmat Party,950,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
328,RAFIULLAH KHAN,Independent,866,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
329,MADAN LAL SINGH,Nationalist Congress Party,861,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
330,MOHD ISRAR,Independent,744,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
331,SATISH KUMAR,Rashtriya Congress(J) Party,351,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
332,None of the Above,None of the Above,1199,Uttar Pradesh,24,25,Uttar Pradesh - Kanth,Result Declared  
333,NAVAB JAN,Samajwadi Party,107865,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
334,RAJPAL SINGH CHAUHAN,Bharatiya Janata Party,94456,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
335,VIJAY YADAV,Bahujan Samaj Party,39821,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
336,EJAJ AHMAD,All India Majlis-E-Ittehadul Muslimeen,9444,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
337,ATEEQ AHMAD,Communist Party of India  (Marxist),1096,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
338,ABID,Independent,771,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
339,HARPAL SINGH,Rashtriya Lok Dal,598,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
340,JITENDRA KUMAR SHARMA,Bharatiya Subhash Sena,505,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
341,SHAMSHAD HUSSAIN,Independent,504,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
342,ATUL KUMAR,Independent,320,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
343,None of the Above,None of the Above,1040,Uttar Pradesh,24,26,Uttar Pradesh - Thakurdwara,Result Declared  
344,HAJI IKRAM QURESHI,Samajwadi Party,97916,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
345,HARIOM SHARMA,Bharatiya Janata Party,69135,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
346,MOHD KAMRANUL HAQ,Rashtriya Lok Dal,23404,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
347,PANNALAL URF BABLU SAINI,Bahujan Samaj Party,20054,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
348,MOHD ASLAM,All India Majlis-E-Ittehadul Muslimeen,3503,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
349,FAHEEM,Independent,2038,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
350,PRANSHU JOSHI,Independent,1565,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
351,BRAHMSWAROOP,Communist Party of India  (Marxist),771,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
352,PARUL SHARMA,Independent,363,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
353,NASERUDDIN,Independent,361,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
354,KUSUM,Independent,347,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
355,MOHD NASIR,Independent,287,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
356,RAMPRASAD,Shivsena,257,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
357,VIVEK GUPTA,AARAKSHAN VIRODHI PARTY,234,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
358,MOHD ASLAM URF PASA,Republican Party of India (A),185,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
359,DINESH KUMAR,Bharatiya Subhash Sena,165,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
360,DINESH KUMAR YADAV,Rashtriya Congress(J) Party,143,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
361,None of the Above,None of the Above,639,Uttar Pradesh,24,27,Uttar Pradesh - Moradabad Rural,Result Declared  
362,RITESH KUMAR GUPTA,Bharatiya Janata Party,123467,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
363,MOHAMMAD YUSUF ANSARI,Samajwadi Party,120274,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
364,ATEEQ AHMED SAIFI,Bahujan Samaj Party,24650,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
365,B.K SAINI,Shivsena,2022,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
366,RAUF,Rashtriya Lok Dal,1035,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
367,GYANENDRA KUMAR,Independent,966,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
368,SHAHBUDDIN,All India Majlis-E-Ittehadul Muslimeen,947,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
369,ABDUL RAUK,Peace Party,633,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
370,HARKISHOR SINGH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),420,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
371,MAMTA GUPTA,Independent,414,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
372,RISHI BHARDWAJ,Independent,223,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
373,VINAY PRAKESH,Nirbal Indian Shoshit Hamara Aam Dal,212,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
374,DRESPAL SINGH,Rashtriya Congress (Babu Jagjivanram),211,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
375,RAJEEV KUMAR DUBEY,AARAKSHAN VIRODHI PARTY,205,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
376,VIJETA GUPTA,Rashtriya Mazdoor Ekta Party,145,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
377,RADHEY SHYAM,Rashtriya Congress(J) Party,126,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
378,None of the Above,None of the Above,855,Uttar Pradesh,24,28,Uttar Pradesh - Moradabad Nagar,Result Declared  
379,MOHAMMAD RIZWAN,Samajwadi Party,110561,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
380,RAMVEER SINGH,Bharatiya Janata Party,99740,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
381,AKBAR HUSAIN,Bahujan Samaj Party,36071,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
382,ISRAR HUSAIN,All India Majlis-E-Ittehadul Muslimeen,7025,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
383,MOHAMMAD NABI,Rashtriya Lok Dal,4078,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
384,MOHD. ZAKI,Independent,1578,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
385,PAPPU SINGH,Independent,1342,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
386,RAMJANI,Peace Party,921,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
387,MOHD. RAIS,Independent,504,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
388,UVAIS,Independent,457,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
389,FAYYAZUL HUSAIN,Bharatiya Bahujan Parivartan  Party,278,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
390,SANTU URF SANTOSH KUMAR,Bharatiya Subhash Sena,246,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
391,IRFAN ALI,Independent,191,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
392,RAJENDRA,Jan Shakti Dal,168,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
393,None of the Above,None of the Above,1170,Uttar Pradesh,24,29,Uttar Pradesh - Kundarki,Result Declared  
394,MOHD. FAEEM,Samajwadi Party,85682,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
395,SURESH SAINI,Bharatiya Janata Party,72241,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
396,RISHIPAL SINGH,Bahujan Samaj Party,60976,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
397,ARIF HUSAIN,Peace Party,2666,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
398,ANIL CHAUDHARY,Rashtriya Lok Dal,2493,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
399,YOGENDRA SINGH,Independent,1278,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
400,RATANPAL,Independent,790,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
401,WASEEM AHMAD,Independent,704,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
402,MOHD MOHSIN KAMAL,Independent,306,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
403,HARI SINGH,Bharatiya Subhash Sena,269,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
404,DINESH SHARMA,Independent,220,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
405,VIJAY SINGH,Bharatiya Momin Front,218,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
406,ANANDI,Independent,150,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
407,None of the Above,None of the Above,1123,Uttar Pradesh,24,30,Uttar Pradesh - Bilari,Result Declared  
408,GULAB DEVI,Bharatiya Janata Party,104806,Uttar Pradesh,24,31,Uttar Pradesh - Chandausi ,Result Declared  
409,KM. VIMLESH KUMARI,Indian National Congress,59337,Uttar Pradesh,24,31,Uttar Pradesh - Chandausi ,Result Declared  
410,VIRMAWATI,Bahujan Samaj Party,51049,Uttar Pradesh,24,31,Uttar Pradesh - Chandausi ,Result Declared  
411,JYOTASNA,Mahan Dal,3615,Uttar Pradesh,24,31,Uttar Pradesh - Chandausi ,Result Declared  
412,RAVINDRA KUMAR,Rashtriya Lok Dal,1278,Uttar Pradesh,24,31,Uttar Pradesh - Chandausi ,Result Declared  
413,BRHAM DEV,Independent,1257,Uttar Pradesh,24,31,Uttar Pradesh - Chandausi ,Result Declared  
414,RAMPAL SINGH,Independent,597,Uttar Pradesh,24,31,Uttar Pradesh - Chandausi ,Result Declared  
415,None of the Above,None of the Above,2135,Uttar Pradesh,24,31,Uttar Pradesh - Chandausi ,Result Declared  
416,PINKI YADAV,Samajwadi Party,97610,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
417,NARENDRA SINGH,Bharatiya Janata Party,76484,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
418,AQEELURREHMAN KHAN,Bahujan Samaj Party,67457,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
419,RAMSARAN,Sarv Sambhaav Party,1689,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
420,DHIRENDRA YADAV,Rashtriya Lok Dal,1027,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
421,PAPPU,Independent,960,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
422,ASHARAF,KIsan Shakti Jantantrik Party,906,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
423,AJAY KUMAR,Independent,646,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
424,MAHARAM SINGH,Independent,542,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
425,ZAKIR HUSAIN,Independent,534,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
426,ZAKIR KHAN,Independent,318,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
427,None of the Above,None of the Above,1872,Uttar Pradesh,24,32,Uttar Pradesh - Asmoli,Result Declared  
428,IQBAL MEHMOOD,Samajwadi Party,79248,Uttar Pradesh,24,33,Uttar Pradesh - Sambhal,Result Declared  
429,ZIAURREHMAN,All India Majlis-E-Ittehadul Muslimeen,60426,Uttar Pradesh,24,33,Uttar Pradesh - Sambhal,Result Declared  
430,DR. ARVIND,Bharatiya Janata Party,59976,Uttar Pradesh,24,33,Uttar Pradesh - Sambhal,Result Declared  
431,RAFATULLA,Bahujan Samaj Party,36705,Uttar Pradesh,24,33,Uttar Pradesh - Sambhal,Result Declared  
